typosquatting_perpetrator,typosquatting_target,repository,detected,,,,,,,,,,,,
kevin-thompson,kevin_thompson,rubygems,yes,,,,,,,,,,,,
mars-rover_alvin,mars_rover_alvin,rubygems,yes,,,,,,,,,,,,
devino-sms,devino_sms,rubygems,yes,,,,,,,,,,,,
bitmovin_api,bitmovin-api,rubygems,yes,,,,,,,,,,,,
moving-words,moving_words,rubygems,yes,,,,,,,,,,,,
actioncontroller-parameter-filter,actioncontroller-parameter_filter,rubygems,yes,,,,,,,,,,,,
multi-movingsign,multi_movingsign,rubygems,yes,,,,,,,,,,,,
abbish-sequel_plugins,abbish_sequel_plugins,rubygems,yes,,,,,,,,,,,,
forgiving-nil,forgiving_nil,rubygems,yes,,,,,,,,,,,,
37_pieces-of-flair,37-pieces-of-flair,rubygems,yes,,,,,,,,,,,,
3months-staff_schedule,3months_staff_schedule,rubygems,yes,,,,,,,,,,,,
99designs_tasks,99designs-tasks,rubygems,yes,,,,,,,,,,,,
a1510jy-bmi,a1510jy_bmi,rubygems,yes,,,,,,,,,,,,
a1520mk-exercise4,a1520mk_exercise4,rubygems,yes,,,,,,,,,,,,
aasm-active-fedora,aasm-active_fedora,rubygems,yes,,,,,,,,,,,,
a1501da-birthday,a1501da_birthday,rubygems,yes,,,,,,,,,,,,
aasm-history,aasm_history,rubygems,yes,,,,,,,,,,,,
a1508ki-ika,a1508ki_ika,rubygems,yes,,,,,,,,,,,,
a15745105-ichinoki,a15745105_ichinoki,rubygems,yes,,,,,,,,,,,,
a1616ts-gem,a1616ts_gem,rubygems,yes,,,,,,,,,,,,
a1624-bmi,a1624_bmi,rubygems,yes,,,,,,,,,,,,
a1535yt-gem,a1535yt_gem,rubygems,yes,,,,,,,,,,,,
a1447ll-mini_test,a1447ll_mini_test,rubygems,yes,,,,,,,,,,,,
a1630ty-a1630ty,a1630ty_a1630ty,rubygems,yes,,,,,,,,,,,,
a1521hk-age,a1521hk_age,rubygems,yes,,,,,,,,,,,,
a1632ma-ano,a1632ma_ano,rubygems,yes,,,,,,,,,,,,
a15745105-ichinokii,a15745105_ichinokii,rubygems,yes,,,,,,,,,,,,
a15z7kn-niitsuma_2016_gem,a15z7kn_niitsuma_2016_gem,rubygems,yes,,,,,,,,,,,,
a-special-day,a_special_day,rubygems,yes,,,,,,,,,,,,
a1521hk-minitest-practice,a1521hk_minitest_practice,rubygems,yes,,,,,,,,,,,,
a14z6ch-elapsed-days,a14z6ch_elapsed_days,rubygems,yes,,,,,,,,,,,,
a1439ty-bmiV3,a1439ty_bmiV3,rubygems,yes,,,,,,,,,,,,
a1420ks-bmi,a1420ks_bmi,rubygems,yes,,,,,,,,,,,,
a1412tk-bmi,a1412tk_bmi,rubygems,yes,,,,,,,,,,,,
allocation-stats,allocation_stats,rubygems,yes,,,,,,,,,,,,
alerty-plugin-datadog-event,alerty-plugin-datadog_event,rubygems,yes,,,,,,,,,,,,
1-as-identity_function,1_as_identity_function,rubygems,yes,,,,,,,,,,,,
alexa-plugin_generator,alexa_plugin_generator,rubygems,yes,,,,,,,,,,,,
a1437ky-bmi3,a1437ky_bmi3,rubygems,yes,,,,,,,,,,,,
fluent_plugin-stats,fluent-plugin-stats,rubygems,yes,,,,,,,,,,,,
a1330ks-bmi,a1330ks_bmi,rubygems,yes,,,,,,,,,,,,
active-record_stats,active_record_stats,rubygems,yes,,,,,,,,,,,,
foot-stats,foot_stats,rubygems,yes,,,,,,,,,,,,
a1447ll-test,a1447ll_test,rubygems,yes,,,,,,,,,,,,
active-scaffold_batch_vho,active_scaffold_batch_vho,rubygems,yes,,,,,,,,,,,,
airbrake_statsd,airbrake-statsd,rubygems,yes,,,,,,,,,,,,
belong_plugin-rds-pgsql-log,belong-plugin-rds-pgsql-log,rubygems,yes,,,,,,,,,,,,
cocoapods_fixbugs-plugin,cocoapods-fixbugs-plugin,rubygems,yes,,,,,,,,,,,,
a_test-gem,a-test-gem,rubygems,yes,,,,,,,,,,,,
autoproj_stats,autoproj-stats,rubygems,yes,,,,,,,,,,,,
arproxy-plugin-mysql-casual_log,arproxy-plugin-mysql_casual_log,rubygems,yes,,,,,,,,,,,,
gamer-stats,gamer_stats,rubygems,yes,,,,,,,,,,,,
bunto-test_plugin,bunto_test_plugin,rubygems,yes,,,,,,,,,,,,
chef_handler-statsd,chef-handler-statsd,rubygems,yes,,,,,,,,,,,,
codestats_metrics-reporter,codestats-metrics-reporter,rubygems,yes,,,,,,,,,,,,
atlassian-plugin_installer,atlassian_plugin_installer,rubygems,yes,,,,,,,,,,,,
apptuit_fluent-plugin,apptuit-fluent-plugin,rubygems,yes,,,,,,,,,,,,
admiral-stats_parser,admiral_stats_parser,rubygems,yes,,,,,,,,,,,,
education-stats,education_stats,rubygems,yes,,,,,,,,,,,,
bunto-test_plugin_malicious,bunto_test_plugin_malicious,rubygems,yes,,,,,,,,,,,,
em_statsd-ruby,em-statsd-ruby,rubygems,yes,,,,,,,,,,,,
emque_stats,emque-stats,rubygems,yes,,,,,,,,,,,,
fluent_plugin-datadog-statsd,fluent-plugin-datadog-statsd,rubygems,yes,,,,,,,,,,,,
commonmarker_pluggable,commonmarker-pluggable,rubygems,yes,,,,,,,,,,,,
halo-stats,halo_stats,rubygems,yes,,,,,,,,,,,,
active-redis_stats,active_redis_stats,rubygems,yes,,,,,,,,,,,,
blade-sauce-labs_plugin,blade-sauce_labs_plugin,rubygems,yes,,,,,,,,,,,,
github_org-stats,github-org-stats,rubygems,yes,,,,,,,,,,,,
fluent_plugin-statsd,fluent-plugin-statsd,rubygems,yes,,,,,,,,,,,,
fluent_plugin-statsd-event,fluent-plugin-statsd-event,rubygems,yes,,,,,,,,,,,,
cap_drupal-multisite,cap-drupal-multisite,rubygems,yes,,,,,,,,,,,,
arctica_autorization-rails-plugin,arctica-autorization-rails-plugin,rubygems,yes,,,,,,,,,,,,
gitstats_rb,gitstats-rb,rubygems,yes,,,,,,,,,,,,
dradis_nmap,dradis-nmap,rubygems,yes,,,,,,,,,,,,
get-stats,get_stats,rubygems,yes,,,,,,,,,,,,
fluent_plugin-statsd-output,fluent-plugin-statsd-output,rubygems,yes,,,,,,,,,,,,
fluent_plugin-stats-notifier,fluent-plugin-stats-notifier,rubygems,yes,,,,,,,,,,,,
github_release-stats,github-release-stats,rubygems,yes,,,,,,,,,,,,
fluent-plugin-haproxy-stats,fluent-plugin-haproxy_stats,rubygems,yes,,,,,,,,,,,,
gitstats_ruby,gitstats-ruby,rubygems,yes,,,,,,,,,,,,
wordify-stuckiest,wordify_stuckiest,rubygems,yes,,,,,,,,,,,,
fluent_plugin-dogstatsd,fluent-plugin-dogstatsd,rubygems,yes,,,,,,,,,,,,
jenkins-statsd,jenkins_statsd,rubygems,yes,,,,,,,,,,,,
alerty-plugin-amazon-sns,alerty-plugin-amazon_sns,rubygems,yes,,,,,,,,,,,,
em_statsd,em-statsd,rubygems,yes,,,,,,,,,,,,
alerty_plugin-ikachan,alerty-plugin-ikachan,rubygems,yes,,,,,,,,,,,,
alerty_plugin-mail,alerty-plugin-mail,rubygems,yes,,,,,,,,,,,,
alerty_plugin-slack,alerty-plugin-slack,rubygems,yes,,,,,,,,,,,,
danger_apkstats,danger-apkstats,rubygems,yes,,,,,,,,,,,,
contributors-stats,contributors_stats,rubygems,yes,,,,,,,,,,,,
active-model-password,active_model-password,rubygems,yes,,,,,,,,,,,,
activeadmin-jfu_upload,activeadmin_jfu_upload,rubygems,yes,,,,,,,,,,,,
acts-as_explorable,acts_as_explorable,rubygems,yes,,,,,,,,,,,,
claide_plugins,claide-plugins,rubygems,yes,,,,,,,,,,,,
alephant_logger-statsd,alephant-logger-statsd,rubygems,yes,,,,,,,,,,,,
angular_file-upload-rails,angular-file-upload-rails,rubygems,yes,,,,,,,,,,,,
a1436mm-age,a1436mm_age,rubygems,yes,,,,,,,,,,,,
batali_infuse,batali-infuse,rubygems,yes,,,,,,,,,,,,
bosh_plugin-pipeline,bosh-plugin-pipeline,rubygems,yes,,,,,,,,,,,,
bosh-cli_plugin_consul,bosh_cli_plugin_consul,rubygems,yes,,,,,,,,,,,,
capistrano_stats,capistrano-stats,rubygems,yes,,,,,,,,,,,,
bosh-lastpass_plugin,bosh_lastpass_plugin,rubygems,yes,,,,,,,,,,,,
active-model-better_errors,active_model-better_errors,rubygems,yes,,,,,,,,,,,,
bosh-cli_plugin_redis,bosh_cli_plugin_redis,rubygems,yes,,,,,,,,,,,,
acts-as_better_tree,acts_as_better_tree,rubygems,yes,,,,,,,,,,,,
artisan_plugin,artisan-plugin,rubygems,yes,,,,,,,,,,,,
arethusa-plugin_generator,arethusa_plugin_generator,rubygems,yes,,,,,,,,,,,,
spider_src,spider-src,rubygems,yes,,,,,,,,,,,,
alphabetical-paginate,alphabetical_paginate,rubygems,yes,,,,,,,,,,,,
http-statsd,http_statsd,rubygems,yes,,,,,,,,,,,,
alphabetical-paginate_uk,alphabetical_paginate_uk,rubygems,yes,,,,,,,,,,,,
bankgiro-inbetalningar,bankgiro_inbetalningar,rubygems,yes,,,,,,,,,,,,
beta_pod,beta-pod,rubygems,yes,,,,,,,,,,,,
fluent_plugin-statsite,fluent-plugin-statsite,rubygems,yes,,,,,,,,,,,,
spider_gazelle,spider-gazelle,rubygems,yes,,,,,,,,,,,,
fluent_plugin-dogstatsd-mediba,fluent-plugin-dogstatsd-mediba,rubygems,yes,,,,,,,,,,,,
omniauth_mixer,omniauth-mixer,rubygems,yes,,,,,,,,,,,,
spider-html,spider_html,rubygems,yes,,,,,,,,,,,,
font_stack,font-stack,rubygems,yes,,,,,,,,,,,,
apress_api,apress-api,rubygems,yes,,,,,,,,,,,,
apress_documentation,apress-documentation,rubygems,yes,,,,,,,,,,,,
apress_moysklad,apress-moysklad,rubygems,yes,,,,,,,,,,,,
ascii-press,ascii_press,rubygems,yes,,,,,,,,,,,,
batsd_dash,batsd-dash,rubygems,yes,,,,,,,,,,,,
batch-translations,batch_translations,rubygems,yes,,,,,,,,,,,,
batch-it,batch_it,rubygems,yes,,,,,,,,,,,,
commission-junction_stats,commission_junction_stats,rubygems,yes,,,,,,,,,,,,
active-model-password_reset,active_model-password_reset,rubygems,yes,,,,,,,,,,,,
batch_rails2,batch-rails2,rubygems,yes,,,,,,,,,,,,
cache-stats,cache_stats,rubygems,yes,,,,,,,,,,,,
basic_stats,basic-stats,rubygems,yes,,,,,,,,,,,,
aem_deploy,aem-deploy,rubygems,yes,,,,,,,,,,,,
batali_wedge,batali-wedge,rubygems,yes,,,,,,,,,,,,
airbrake-stats,airbrake_stats,rubygems,yes,,,,,,,,,,,,
batali_tk,batali-tk,rubygems,yes,,,,,,,,,,,,
3months-staff-schedule,3months_staff_schedule,rubygems,yes,,,,,,,,,,,,
autoexec-bat,autoexec_bat,rubygems,yes,,,,,,,,,,,,
api-batch,api_batch,rubygems,yes,,,,,,,,,,,,
ba-upload,ba_upload,rubygems,yes,,,,,,,,,,,,
activerecord-pluck-in_batches,activerecord-pluck_in_batches,rubygems,yes,,,,,,,,,,,,
admob-site_stats,admob_site_stats,rubygems,yes,,,,,,,,,,,,
activerecord-suppress-range_error,activerecord-suppress_range_error,rubygems,yes,,,,,,,,,,,,
font_awesome-sass-c,font-awesome-sass-c,rubygems,yes,,,,,,,,,,,,
font_awesome-sass-mixins,font-awesome-sass-mixins,rubygems,yes,,,,,,,,,,,,
font_awesome-sassc,font-awesome-sassc,rubygems,yes,,,,,,,,,,,,
font_fabulous,font-fabulous,rubygems,yes,,,,,,,,,,,,
font_awesome-sass,font-awesome-sass,rubygems,yes,,,,,,,,,,,,
font-assets,font_assets,rubygems,yes,,,,,,,,,,,,
benchmark_plot,benchmark-plot,rubygems,yes,,,,,,,,,,,,
bbs-uploader,bbs_uploader,rubygems,yes,,,,,,,,,,,,
aws_s3-deploy,aws-s3-deploy,rubygems,yes,,,,,,,,,,,,
aws_codedeploy-agent,aws-codedeploy-agent,rubygems,yes,,,,,,,,,,,,
auto_deploy-test,auto-deploy-test,rubygems,yes,,,,,,,,,,,,
api-deploy,api_deploy,rubygems,yes,,,,,,,,,,,,
amoeba-deploy_tools,amoeba_deploy_tools,rubygems,yes,,,,,,,,,,,,
batch_rails,batch-rails,rubygems,yes,,,,,,,,,,,,
active-explorer,active_explorer,rubygems,yes,,,,,,,,,,,,
batch-insert,batch_insert,rubygems,yes,,,,,,,,,,,,
catarse-paypal_express,catarse_paypal_express,rubygems,yes,,,,,,,,,,,,
cafepress-api,cafepress_api,rubygems,yes,,,,,,,,,,,,
bunto_press,bunto-press,rubygems,yes,,,,,,,,,,,,
activerecord_postgresql-expression,activerecord-postgresql-expression,rubygems,yes,,,,,,,,,,,,
active-press,active_press,rubygems,yes,,,,,,,,,,,,
resque-stuck_queue,resque_stuck_queue,rubygems,yes,,,,,,,,,,,,
drupal-fu,drupal_fu,rubygems,yes,,,,,,,,,,,,
capistrano3_drupal,capistrano3-drupal,rubygems,yes,,,,,,,,,,,,
git-team_stats,git_team_stats,rubygems,yes,,,,,,,,,,,,
commandsy_plugin,commandsy-plugin,rubygems,yes,,,,,,,,,,,,
cocoapods_icemobile-plugin,cocoapods-icemobile-plugin,rubygems,yes,,,,,,,,,,,,
alphabet_rocker,alphabet-rocker,rubygems,yes,,,,,,,,,,,,
bosh_plugin-generator,bosh-plugin-generator,rubygems,yes,,,,,,,,,,,,
brightbox_boxgrinder-plugins,brightbox-boxgrinder-plugins,rubygems,yes,,,,,,,,,,,,
audio-mixer-sox,audio_mixer-sox,rubygems,yes,,,,,,,,,,,,
batman_rails,batman-rails,rubygems,yes,,,,,,,,,,,,
font_league,font-league,rubygems,yes,,,,,,,,,,,,
alphabetic-paginate,alphabetic_paginate,rubygems,yes,,,,,,,,,,,,
spider_node,spider-node,rubygems,yes,,,,,,,,,,,,
archive-uploader,archive_uploader,rubygems,yes,,,,,,,,,,,,
applogger_ruby,app_logger,rubygems,no,,,,,,,,,,,,
selenium-spider,selenium_spider,rubygems,yes,,,,,,,,,,,,
ar_find-in-batches-with-order,ar-find-in-batches-with-order,rubygems,yes,,,,,,,,,,,,
batch-actions,batch_actions,rubygems,yes,,,,,,,,,,,,
administrate_field-password,administrate-field-password,rubygems,yes,,,,,,,,,,,,
acts-as_keywordable,acts_as_keywordable,rubygems,yes,,,,,,,,,,,,
arb-spider,arb_spider,rubygems,yes,,,,,,,,,,,,
apress_changelogger,apress-changelogger,rubygems,yes,,,,,,,,,,,,
royal-mail_scraper,royal_mail_scraper,rubygems,yes,,,,,,,,,,,,
stuck-it_up,stuck_it_up,rubygems,yes,,,,,,,,,,,,
spider-monkey,spider_monkey,rubygems,yes,,,,,,,,,,,,
backstop_deploys,backstop-deploys,rubygems,yes,,,,,,,,,,,,
royal-mail_api,royal_mail_api,rubygems,yes,,,,,,,,,,,,
battle_on,battle-on,rubygems,yes,,,,,,,,,,,,
battery-growl,battery_growl,rubygems,yes,,,,,,,,,,,,
battering-ram,battering_ram,rubygems,yes,,,,,,,,,,,,
beta-tools,beta_tools,rubygems,yes,,,,,,,,,,,,
spider-bot,spider_bot,rubygems,yes,,,,,,,,,,,,
awesome-print_carrier_wave_uploader,awesome_print_carrier_wave_uploader,rubygems,yes,,,,,,,,,,,,
dradis_ntospider,dradis-ntospider,rubygems,yes,,,,,,,,,,,,
beta-invites,beta_invites,rubygems,yes,,,,,,,,,,,,
adwords-scraper,adwords_scraper,rubygems,yes,,,,,,,,,,,,
bedrock_capistrano-uploads,bedrock-capistrano-uploads,rubygems,yes,,,,,,,,,,,,
active-record_samplooper,active_record_samplooper,rubygems,yes,,,,,,,,,,,,
app_deployer,app-deployer,rubygems,yes,,,,,,,,,,,,
lines-mixer,lines_mixer,rubygems,yes,,,,,,,,,,,,
aws-upload,aws_upload,rubygems,yes,,,,,,,,,,,,
language-mixer,language_mixer,rubygems,yes,,,,,,,,,,,,
font_roboto-rails,font-roboto-rails,rubygems,yes,,,,,,,,,,,,
aws-blue_green_deploy,aws_blue_green_deploy,rubygems,yes,,,,,,,,,,,,
batched-query,batched_query,rubygems,yes,,,,,,,,,,,,
speed-spider,speed_spider,rubygems,yes,,,,,,,,,,,,
asset-uploader,asset_uploader,rubygems,yes,,,,,,,,,,,,
movie-spider,movie_spider,rubygems,yes,,,,,,,,,,,,
murmuring-spider,murmuring_spider,rubygems,yes,,,,,,,,,,,,
batch-audio_convert,batch_audio_convert,rubygems,yes,,,,,,,,,,,,
secondhand_spider,secondhand-spider,rubygems,yes,,,,,,,,,,,,
acpc-poker_player_proxy,acpc_poker_player_proxy,rubygems,yes,,,,,,,,,,,,
acpc-poker_types,acpc_poker_types,rubygems,yes,,,,,,,,,,,,
acpc-poker_match_state,acpc_poker_match_state,rubygems,yes,,,,,,,,,,,,
acpc-poker_basic_proxy,acpc_poker_basic_proxy,rubygems,yes,,,,,,,,,,,,
active-admin-advanced_create_another,active_admin-advanced_create_another,rubygems,yes,,,,,,,,,,,,
active-admin_theme,active_admin_theme,rubygems,yes,,,,,,,,,,,,
about-pos,about_pos,rubygems,yes,,,,,,,,,,,,
abstract-importer,abstract_importer,rubygems,yes,,,,,,,,,,,,
acceptance-tests_support,acceptance_tests_support,rubygems,yes,,,,,,,,,,,,
act-blue_reporter,act_blue_reporter,rubygems,yes,,,,,,,,,,,,
action-component,action_component,rubygems,yes,,,,,,,,,,,,
acpc-poker-player_proxy,acpc_poker_player_proxy,rubygems,yes,,,,,,,,,,,,
active-admin_import,active_admin_import,rubygems,yes,,,,,,,,,,,,
accessible-tooltip,accessible_tooltip,rubygems,yes,,,,,,,,,,,,
cards-lib,cards_lib,rubygems,yes,,,,,,,,,,,,
acquia-toolbelt,acquia_toolbelt,rubygems,yes,,,,,,,,,,,,
game-shuffle_cards,game_shuffle_cards,rubygems,yes,,,,,,,,,,,,
act-as_importable,act_as_importable,rubygems,yes,,,,,,,,,,,,
active-model-policy,active_model_policy,rubygems,yes,,,,,,,,,,,,
acpc-poker-types,acpc_poker_types,rubygems,yes,,,,,,,,,,,,
ackintosh-net-empty-port,ackintosh-net-empty_port,rubygems,yes,,,,,,,,,,,,
acts-as_crafter,acts_as_crafter,rubygems,yes,,,,,,,,,,,,
lang-cards,lang_cards,rubygems,yes,,,,,,,,,,,,
acpc-poker-basic_proxy,acpc_poker_basic_proxy,rubygems,yes,,,,,,,,,,,,
active-tools,active_tools,rubygems,yes,,,,,,,,,,,,
acpc-poker-match_state,acpc_poker_match_state,rubygems,yes,,,,,,,,,,,,
workarea-gift-cards,workarea-gift_cards,rubygems,yes,,,,,,,,,,,,
access-policy-rails,access_policy_rails,rubygems,yes,,,,,,,,,,,,
twitter-cards,twitter_cards,rubygems,yes,,,,,,,,,,,,
damn_weather,damn-weather,rubygems,yes,,,,,,,,,,,,
cinch_weatherman,cinch-weatherman,rubygems,yes,,,,,,,,,,,,
dark-sky_weather,dark_sky_weather,rubygems,yes,,,,,,,,,,,,
hack-cards,hack_cards,rubygems,yes,,,,,,,,,,,,
barometer-weather-bug,barometer-weather_bug,rubygems,yes,,,,,,,,,,,,
activerecord_db-tools,activerecord-db-tools,rubygems,yes,,,,,,,,,,,,
ruby-playing_cards,ruby_playing_cards,rubygems,yes,,,,,,,,,,,,
enpit-weather,enpit_weather,rubygems,yes,,,,,,,,,,,,
playing-cards,playing_cards,rubygems,yes,,,,,,,,,,,,
airservice-build_tools,airservice_build_tools,rubygems,yes,,,,,,,,,,,,
ellen_weather,ellen-weather,rubygems,yes,,,,,,,,,,,,
rubylove-playing-cards,rubylove-playing_cards,rubygems,yes,,,,,,,,,,,,
current-weather,current_weather,rubygems,yes,,,,,,,,,,,,
fortnite-api,fortniteapi,rubygems,yes,,,,,,,,,,,,
rspec-candy,rspec_candy,rubygems,yes,,,,,,,,,,,,
candy_-sql,candy--sql,rubygems,yes,,,,,,,,,,,,
candy-check,candy_check,rubygems,yes,,,,,,,,,,,,
referral-candy,referral_candy,rubygems,yes,,,,,,,,,,,,
cinch_logsearch,cinch-logsearch,rubygems,yes,,,,,,,,,,,,
capistrano_telegram-notification,capistrano-telegram_notification,rubygems,no,,,,,,,,,,,,
chef-partial-search,chef-partial_search,rubygems,yes,,,,,,,,,,,,
capistrano_telegram,capistrano-telegram,rubygems,yes,,,,,,,,,,,,
bin-search,bing-search,rubygems,yes,,,,,,,,,,,,
blinkman-twitter-search,blinkman-twitter_search,rubygems,yes,,,,,,,,,,,,
capistrano-telegram-notification,capistrano-telegram_notification,rubygems,yes,,,,,,,,,,,,
barely-searchable,barely_searchable,rubygems,yes,,,,,,,,,,,,
jaconda-telegram,jaconda_telegram,rubygems,yes,,,,,,,,,,,,
binary-search_tree,binary_search_tree,rubygems,yes,,,,,,,,,,,,
beerdb-api,beerdb_api,rubygems,yes,,,,,,,,,,,,
cloud-search,cloud_search,rubygems,yes,,,,,,,,,,,,
biblesearch_api,biblesearch-api,rubygems,yes,,,,,,,,,,,,
blacklight-advanced_search,blacklight_advanced_search,rubygems,yes,,,,,,,,,,,,
binary-search_frequency,binary_search_frequency,rubygems,yes,,,,,,,,,,,,
aws_elasticsearch,aws-elasticsearch,rubygems,yes,,,,,,,,,,,,
beer-bash,beer_bash,rubygems,yes,,,,,,,,,,,,
telegram-meetup_bot,telegram_meetup_bot,rubygems,yes,,,,,,,,,,,,
lita_onewheel-beer-apex,lita-onewheel-beer-apex,rubygems,yes,,,,,,,,,,,,
bisearch-enzim_hu,bisearch_enzim_hu,rubygems,yes,,,,,,,,,,,,
lita_onewheel-beer-baileys,lita-onewheel-beer-baileys,rubygems,yes,,,,,,,,,,,,
telegram_bot-types,telegram-bot-types,rubygems,yes,,,,,,,,,,,,
telegram-bot_ruby,telegram_bot_ruby,rubygems,yes,,,,,,,,,,,,
lita_onewheel-beer-base,lita-onewheel-beer-base,rubygems,yes,,,,,,,,,,,,
administrate-field-belongs-to_search,administrate-field-belongs_to_search,rubygems,yes,,,,,,,,,,,,
telegram-bot_middleware,telegram_bot_middleware,rubygems,yes,,,,,,,,,,,,
lita_onewheel-beer-craftpourhouse,lita-onewheel-beer-craftpourhouse,rubygems,yes,,,,,,,,,,,,
lita_onewheel-beer-loyal-legion,lita-onewheel-beer-loyal-legion,rubygems,yes,,,,,,,,,,,,
lita_onewheel-beer-tin-bucket,lita-onewheel-beer-tin-bucket,rubygems,yes,,,,,,,,,,,,
activeadmin-searchable-select,activeadmin-searchable_select,rubygems,yes,,,,,,,,,,,,
lita_onewheel-beer-wework,lita-onewheel-beer-wework,rubygems,yes,,,,,,,,,,,,
lita_telegram,lita-telegram,rubygems,yes,,,,,,,,,,,,
telegram-bot_api,telegram_bot_api,rubygems,yes,,,,,,,,,,,,
ruboty_telegram,ruboty-telegram,rubygems,yes,,,,,,,,,,,,
telegram_bot-ruby,telegram-bot-ruby,rubygems,yes,,,,,,,,,,,,
aliyun-open-search,aliyun_open_search,rubygems,yes,,,,,,,,,,,,
lita_telegram-plus,lita-telegram-plus,rubygems,yes,,,,,,,,,,,,
city-search,city_search,rubygems,yes,,,,,,,,,,,,
chef_cloudsearch,chef-cloudsearch,rubygems,yes,,,,,,,,,,,,
aws-cloud_search,aws_cloud_search,rubygems,yes,,,,,,,,,,,,
active-search,activesearch,rubygems,yes,,,,,,,,,,,,
amazon_search,amazon-search,rubygems,yes,,,,,,,,,,,,
alchemy-pg-search,alchemy-pg_search,rubygems,yes,,,,,,,,,,,,
arel-search,arel_search,rubygems,yes,,,,,,,,,,,,
lita_onewheel-beer-abvpub,lita-onewheel-beer-abvpub,rubygems,yes,,,,,,,,,,,,
apple-store_search,apple_store_search,rubygems,yes,,,,,,,,,,,,
dog-biscuits,dog_biscuits,rubygems,yes,,,,,,,,,,,,
attr-searchable,attr_searchable,rubygems,yes,,,,,,,,,,,,
lita_onewheel-beer-btu,lita-onewheel-beer-btu,rubygems,yes,,,,,,,,,,,,
datadog_notifications,datadog-notifications,rubygems,yes,,,,,,,,,,,,
lita_onewheel-beer-growlers,lita-onewheel-beer-growlers,rubygems,yes,,,,,,,,,,,,
cat_dog,cat-dog,rubygems,yes,,,,,,,,,,,,
lita_onewheel-beer-pints,lita-onewheel-beer-pints,rubygems,yes,,,,,,,,,,,,
acts-as_fuzzy_search,acts_as_fuzzy_search,rubygems,yes,,,,,,,,,,,,
lita_onewheel-beer-upperlip,lita-onewheel-beer-upperlip,rubygems,yes,,,,,,,,,,,,
alerty_plugin-datadog-event,alerty-plugin-datadog_event,rubygems,no,,,,,,,,,,,,
airbrake_api,airbrake-api,rubygems,yes,,,,,,,,,,,,
dragonfly_cloudinary-datastore,dragonfly-cloudinary-datastore,rubygems,yes,,,,,,,,,,,,
dragonfly_activerecord,dragonfly-activerecord,rubygems,yes,,,,,,,,,,,,
rate-beer,rate_beer,rubygems,yes,,,,,,,,,,,,
dragonfly_cloudinary,dragonfly-cloudinary,rubygems,yes,,,,,,,,,,,,
lita_onewheel-beer-wayfinder,lita-onewheel-beer-wayfinder,rubygems,yes,,,,,,,,,,,,
first-gem_rakesh,first_gem_rakesh,rubygems,yes,,,,,,,,,,,,
ad-search,ad_search,rubygems,yes,,,,,,,,,,,,
fig-rake,fig_rake,rubygems,yes,,,,,,,,,,,,
crl-watchdog,crl_watchdog,rubygems,yes,,,,,,,,,,,,
datadog_cli,datadog-cli,rubygems,yes,,,,,,,,,,,,
adapter_elasticsearch,adapter-elasticsearch,rubygems,yes,,,,,,,,,,,,
datadog-apm,datadog_apm,rubygems,yes,,,,,,,,,,,,
airbrake-notifying_threads,airbrake_notifying_threads,rubygems,yes,,,,,,,,,,,,
beer-in_the_evening,beer_in_the_evening,rubygems,yes,,,,,,,,,,,,
dogapi_demo,dogapi-demo,rubygems,yes,,,,,,,,,,,,
cordova_rake,cordova-rake,rubygems,yes,,,,,,,,,,,,
blinkist_airbrake-scrubber,blinkist-airbrake-scrubber,rubygems,yes,,,,,,,,,,,,
bard_rake,bard-rake,rubygems,yes,,,,,,,,,,,,
airbrake-user_attributes_rails5,airbrake_user_attributes_rails5,rubygems,yes,,,,,,,,,,,,
fluent_plugin-airbrake-logger,fluent-plugin-airbrake-logger,rubygems,yes,,,,,,,,,,,,
airbrake-proxy,airbrake_proxy,rubygems,yes,,,,,,,,,,,,
fluent_plugin-airbrake-python,fluent-plugin-airbrake-python,rubygems,yes,,,,,,,,,,,,
datadog-proxy,datadog_proxy,rubygems,yes,,,,,,,,,,,,
airbrake-user_attributes,airbrake_user_attributes,rubygems,yes,,,,,,,,,,,,
telegram-notifications,telegram_notifications,rubygems,yes,,,,,,,,,,,,
doge-linguist,doge_linguist,rubygems,yes,,,,,,,,,,,,
doge-helper,doge_helper,rubygems,yes,,,,,,,,,,,,
bulldoggy_filesystem,bulldoggy-filesystem,rubygems,yes,,,,,,,,,,,,
chef_handler-datadog-demo,chef-handler-datadog-demo,rubygems,yes,,,,,,,,,,,,
capistrano_airbrake,capistrano-airbrake,rubygems,yes,,,,,,,,,,,,
capistrano_rake,capistrano-rake,rubygems,yes,,,,,,,,,,,,
capistrano_runit-rake,capistrano-runit-rake,rubygems,yes,,,,,,,,,,,,
dradis_brakeman,dradis-brakeman,rubygems,yes,,,,,,,,,,,,
delayed_plugins-airbrake,delayed-plugins-airbrake,rubygems,yes,,,,,,,,,,,,
doge_chef-formatter,doge-chef-formatter,rubygems,yes,,,,,,,,,,,,
cucumber-rake_runner,cucumber_rake_runner,rubygems,yes,,,,,,,,,,,,
danger_brakeman,danger-brakeman,rubygems,yes,,,,,,,,,,,,
doge-woof,doge_woof,rubygems,yes,,,,,,,,,,,,
dot-rake_tasks_in_rails,dot_rake_tasks_in_rails,rubygems,yes,,,,,,,,,,,,
execute-with_rescue_with_airbrake,execute_with_rescue_with_airbrake,rubygems,yes,,,,,,,,,,,,
